จังหวัด, PM2.5, วันที่
ชุมพร,18.715355066805646,2025-01-27
ชุมพร,20.700051705312386,2025-01-28
ชุมพร,27.254482281686236,2025-01-29
ชุมพร,29.01330361683869,2025-01-30
ชุมพร,66.07550957109905,2025-01-31
พะเยา,26.725760523690916,2024-12-31
พะเยา,29.29005037694604,2025-01-01
พะเยา,26.380803543300214,2025-01-02
พะเยา,25.60132309646043,2025-01-03
พะเยา,29.092450919407177,2025-01-04
พะเยา,38.23658403577106,2025-01-05
พะเยา,41.118107710641986,2025-01-06
พะเยา,38.94648071260238,2025-01-07
พะเยา,41.88492470241619,2025-01-08
พะเยา,49.24614149705153,2025-01-09
พะเยา,43.63783433412621,2025-01-10
พะเยา,37.524967676515935,2025-01-11
พะเยา,34.5075745542386,2025-01-12
พะเยา,33.56667162347107,2025-01-13
พะเยา,36.18611289898097,2025-01-14
พะเยา,35.523911808753695,2025-01-15
พะเยา,39.40258684842682,2025-01-16
พะเยา,33.638813235368424,2025-01-17
พะเยา,33.05732373534352,2025-01-18
พะเยา,33.7241055220295,2025-01-19
พะเยา,38.413965686753855,2025-01-20
พะเยา,46.58080215188696,2025-01-21
พะเยา,46.81630208286785,2025-01-22
พะเยา,45.61690967677826,2025-01-23
พะเยา,44.9726837193374,2025-01-24
พะเยา,42.93516463292755,2025-01-25
พะเยา,43.73781487502714,2025-01-26
พะเยา,36.61334705922933,2025-01-27
พะเยา,27.09019876685745,2025-01-28
พะเยา,39.68114652798991,2025-01-29
พะเยา,45.844207051886784,2025-01-30
พะเยา,67.95899245880447,2025-01-31
พังงา,22.150878331016955,2024-12-31
พังงา,23.878494849943344,2025-01-01
พังงา,22.739655935340398,2025-01-02
พังงา,23.975898669980978,2025-01-03
พังงา,19.054530655102273,2025-01-04
พังงา,20.180779761581487,2025-01-05
พังงา,23.68209469496781,2025-01-06
พังงา,31.664165817146063,2025-01-07
พังงา,34.03396803962221,2025-01-08
พังงา,33.80720694275926,2025-01-09
พังงา,28.005850368637557,2025-01-10
พังงา,22.175746509417937,2025-01-11
