จังหวัด, PM2.5, วันที่
ตราด,37.534444978650775,2024-02-11
ตราด,56.27749577745608,2024-02-12
ตราด,66.00534134370693,2024-02-13
ตราด,66.32348808050406,2024-02-14
ตราด,55.39326211464853,2024-02-15
ตราด,26.309438630482674,2024-02-16
ตราด,24.23467727188354,2024-02-17
ตราด,18.39357710418951,2024-02-18
ตราด,20.96304122370165,2024-02-19
ตราด,18.48918377295052,2024-02-20
ตราด,20.8130513786315,2024-02-21
ตราด,16.037445139679754,2024-02-22
ตราด,15.660856219238667,2024-02-23
ตราด,19.8493210943025,2024-02-24
ตราด,24.762529322550666,2024-02-25
ตราด,31.84267004352994,2024-02-26
ตราด,38.8186840503277,2024-02-27
ตราด,39.07136625436801,2024-02-28
ตราด,31.810893768051397,2024-02-29
น่าน,21.18920548602665,2024-01-29
น่าน,27.911668601449403,2024-01-30
น่าน,27.647311098106407,2024-01-31
น่าน,20.07371565236604,2024-02-01
น่าน,23.96992019891018,2024-02-02
น่าน,32.98616497488306,2024-02-03
น่าน,50.23987882985129,2024-02-04
น่าน,52.69333129064889,2024-02-05
น่าน,45.94822516692837,2024-02-06
น่าน,50.67769822764956,2024-02-07
น่าน,57.737351313744384,2024-02-08
น่าน,63.882065223414436,2024-02-09
น่าน,56.17944993030268,2024-02-10
น่าน,41.06829310418903,2024-02-11
น่าน,46.21143215577405,2024-02-12
น่าน,48.02729880830894,2024-02-13
น่าน,52.2350660378134,2024-02-14
น่าน,61.20978344849597,2024-02-15
น่าน,61.58435732503573,2024-02-16
น่าน,66.93873769130013,2024-02-17
น่าน,55.01355020321204,2024-02-18
น่าน,47.730556746235855,2024-02-19
น่าน,45.34516928839332,2024-02-20
น่าน,41.02144902987097,2024-02-21
น่าน,49.42683398665687,2024-02-22
น่าน,47.91227293507501,2024-02-23
น่าน,50.16909183030449,2024-02-24
น่าน,59.62359559541544,2024-02-25
น่าน,59.55543313448303,2024-02-26
น่าน,66.2244443851731,2024-02-27
น่าน,63.968802983484636,2024-02-28
น่าน,76.79699278233016,2024-02-29
ยะลา,21.20780366878696,2024-01-29
ยะลา,25.579336257385556,2024-01-30
ยะลา,23.45709302645973,2024-01-31
ยะลา,22.82566037816615,2024-02-01
ยะลา,23.04963166867524,2024-02-02
ยะลา,22.621158269462317,2024-02-03
ยะลา,24.12484495720963,2024-02-04
ยะลา,33.43703709171838,2024-02-05
ยะลา,38.51995959899078,2024-02-06
ยะลา,33.235793361567204,2024-02-07
ยะลา,29.298838286572707,2024-02-08
ยะลา,27.709844584869384,2024-02-09
ยะลา,21.35089333583689,2024-02-10
ยะลา,20.231746509029975,2024-02-11
ยะลา,32.89277988203581,2024-02-12
ยะลา,29.737986819055063,2024-02-13
ยะลา,35.04839017055445,2024-02-14
ยะลา,25.358913226625347,2024-02-15
ยะลา,22.76138063054779,2024-02-16
ยะลา,23.900579183173953,2024-02-17
ยะลา,21.755211819139067,2024-02-18
ยะลา,22.152109380381624,2024-02-19
ยะลา,15.695009608814575,2024-02-20
ยะลา,14.828590073572844,2024-02-21
ยะลา,14.909333931202799,2024-02-22
ยะลา,14.67286247216958,2024-02-23
ยะลา,15.394537232581115,2024-02-24
ยะลา,16.214808129603433,2024-02-25
ยะลา,22.155289075273224,2024-02-26
ยะลา,19.484690413201733,2024-02-27
ยะลา,18.12614643700435,2024-02-28
ยะลา,23.724471589807276,2024-02-29
สตูล,18.20028471711508,2024-01-29
สตูล,19.890167887467985,2024-01-30
สตูล,17.90376198158356,2024-01-31
สตูล,17.646280497677978,2024-02-01
สตูล,17.843409838464023,2024-02-02
สตูล,16.34479223802338,2024-02-03
สตูล,20.462451129897737,2024-02-04
สตูล,24.61904657539359,2024-02-05
สตูล,24.862878684232584,2024-02-06
สตูล,31.389242544492518,2024-02-07
สตูล,23.258701498366097,2024-02-08
สตูล,28.127995105665022,2024-02-09
สตูล,20.857137579204984,2024-02-10
สตูล,20.739859226042473,2024-02-11
สตูล,25.998821162050433,2024-02-12
สตูล,29.405130698649725,2024-02-13
สตูล,29.77079594531835,2024-02-14
สตูล,24.53719158369755,2024-02-15
สตูล,22.956065885281042,2024-02-16
สตูล,23.31355631311075,2024-02-17
สตูล,20.848956611468015,2024-02-18
สตูล,18.65412178395449,2024-02-19
สตูล,15.685921771527413,2024-02-20
สตูล,14.110003057701064,2024-02-21
สตูล,14.719143925551919,2024-02-22
สตูล,13.139673129059299,2024-02-23
สตูล,15.459207398554081,2024-02-24
สตูล,18.139478609624046,2024-02-25
สตูล,21.805945723300045,2024-02-26
สตูล,19.03449449496522,2024-02-27
สตูล,18.711472857259796,2024-02-28
สตูล,18.52225921699972,2024-02-29
แพร่,22.52659495741234,2024-01-29
แพร่,26.370365238396726,2024-01-30
แพร่,19.93423923987363,2024-01-31
แพร่,14.062813176641871,2024-02-01
แพร่,22.386145417463634,2024-02-02
แพร่,32.569535063496936,2024-02-03
แพร่,55.257309756633,2024-02-04
แพร่,56.392608952995026,2024-02-05
แพร่,52.04444518614613,2024-02-06
แพร่,55.219287568087466,2024-02-07
แพร่,55.83691215922393,2024-02-08
แพร่,65.60351600339361,2024-02-09
แพร่,62.909766781181496,2024-02-10
แพร่,42.66550899014297,2024-02-11
แพร่,48.35664589109715,2024-02-12
แพร่,51.116425762572604,2024-02-13
แพร่,56.083289784324975,2024-02-14
แพร่,75.3178764182287,2024-02-15
แพร่,64.83781093846085,2024-02-16
แพร่,68.39334641242523,2024-02-17
แพร่,48.948574394271226,2024-02-18
แพร่,45.18389492741086,2024-02-19
แพร่,41.266381215690316,2024-02-20
แพร่,38.4510936622391,2024-02-21
แพร่,51.534783917047065,2024-02-22
แพร่,46.65595414106828,2024-02-23
แพร่,49.22820823030201,2024-02-24
แพร่,57.92025685597503,2024-02-25
แพร่,62.70251709493974,2024-02-26
แพร่,63.96164276112969,2024-02-27
แพร่,65.67689827035365,2024-02-28
แพร่,76.77445372217007,2024-02-29
ชุมพร,19.34045967653586,2024-01-29
ชุมพร,18.669238435918253,2024-01-30
ชุมพร,16.500483441519226,2024-01-31
ชุมพร,19.40662787801553,2024-02-01
ชุมพร,22.849935827423657,2024-02-02
ชุมพร,22.14485591618652,2024-02-03
ชุมพร,24.153468080230915,2024-02-04
ชุมพร,27.885696919887057,2024-02-05
ชุมพร,27.41775384855679,2024-02-06
ชุมพร,24.064334031209814,2024-02-07
ชุมพร,23.410250310419457,2024-02-08
ชุมพร,23.20288851326998,2024-02-09
ชุมพร,19.879685349528465,2024-02-10
ชุมพร,22.25183588247103,2024-02-11
ชุมพร,23.56476324674333,2024-02-12
ชุมพร,17.90135089162675,2024-02-13
ชุมพร,23.381818246212102,2024-02-14
ชุมพร,25.624811924154326,2024-02-15
ชุมพร,22.850085667751557,2024-02-16
ชุมพร,22.228970452332856,2024-02-17
ชุมพร,18.871098406464224,2024-02-18
ชุมพร,17.33619770566463,2024-02-19
ชุมพร,14.481437793692578,2024-02-20
ชุมพร,15.081012133940554,2024-02-21
ชุมพร,16.428179762296214,2024-02-22
ชุมพร,16.183715992951793,2024-02-23
ชุมพร,13.832263267151234,2024-02-24
ชุมพร,17.111930632887756,2024-02-25
ชุมพร,22.381762936620778,2024-02-26
ชุมพร,22.582321140660508,2024-02-27
ชุมพร,22.087369031729562,2024-02-28
ชุมพร,22.277665656649354,2024-02-29
พะเยา,23.949311021230624,2024-01-29
พะเยา,26.243322751703385,2024-01-30
พะเยา,21.355624560788016,2024-01-31
พะเยา,17.27888533300602,2024-02-01
พะเยา,21.781491058110817,2024-02-02
พะเยา,38.309982138325545,2024-02-03
พะเยา,58.712745426223904,2024-02-04
พะเยา,58.29002860940414,2024-02-05
พะเยา,53.94353547031245,2024-02-06
พะเยา,49.97654624058833,2024-02-07
พะเยา,56.047051675256185,2024-02-08
พะเยา,67.02495672292122,2024-02-09
พะเยา,60.14340585028364,2024-02-10
พะเยา,36.93113455847203,2024-02-11
พะเยา,45.16490895371589,2024-02-12
พะเยา,47.80938399080478,2024-02-13
พะเยา,55.40340690712784,2024-02-14
พะเยา,60.10031280346635,2024-02-15
พะเยา,60.393602203841105,2024-02-16
พะเยา,63.06330766794104,2024-02-17
พะเยา,51.259584569446794,2024-02-18
พะเยา,45.02984410517373,2024-02-19
พะเยา,43.642438072953006,2024-02-20
พะเยา,39.90284701037962,2024-02-21
พะเยา,50.54633515834904,2024-02-22
พะเยา,52.507161896119904,2024-02-23
พะเยา,49.66751630061031,2024-02-24
พะเยา,57.63341100610238,2024-02-25
พะเยา,59.630408661772286,2024-02-26
พะเยา,65.42749534040347,2024-02-27
พะเยา,65.58148637112087,2024-02-28
พะเยา,70.9280329968154,2024-02-29
พังงา,21.929989604583508,2024-01-29
พังงา,22.526919301715278,2024-01-30
พังงา,21.31861733019802,2024-01-31
พังงา,23.49852507748006,2024-02-01
พังงา,24.68551293423237,2024-02-02
พังงา,22.512387382976797,2024-02-03
พังงา,26.103706620672824,2024-02-04
พังงา,28.534670935553226,2024-02-05
พังงา,27.09880633752532,2024-02-06
พังงา,27.192453059706143,2024-02-07
พังงา,26.193828728072635,2024-02-08
พังงา,24.943271604558525,2024-02-09
พังงา,24.942995412225855,2024-02-10
พังงา,24.051013231993238,2024-02-11
พังงา,28.73956156685923,2024-02-12
พังงา,24.420623191796114,2024-02-13
พังงา,25.022577983816795,2024-02-14
พังงา,19.236973476983653,2024-02-15
พังงา,21.0219174477799,2024-02-16
พังงา,22.39508410235382,2024-02-17
พังงา,22.39035796502421,2024-02-18
พังงา,17.564956196070032,2024-02-19
พังงา,15.258797534465137,2024-02-20
พังงา,15.70153248838319,2024-02-21
พังงา,15.333743341538002,2024-02-22
พังงา,15.083022162564342,2024-02-23
พังงา,13.30873820653596,2024-02-24
พังงา,16.235633535594094,2024-02-25
พังงา,22.122015508486648,2024-02-26
พังงา,21.491406936733526,2024-02-27
พังงา,20.535812594347107,2024-02-28
พังงา,22.258183233470387,2024-02-29
ยโสธร,24.64595396442336,2024-01-29
ยโสธร,31.412432254781596,2024-01-30
ยโสธร,54.36467491834337,2024-01-31
ยโสธร,80.73107288030965,2024-02-01
ยโสธร,86.00498996024285,2024-02-02
ยโสธร,75.85983189210812,2024-02-03
ยโสธร,60.247281125690506,2024-02-04
ยโสธร,64.75188337249875,2024-02-05
ยโสธร,68.97002847343,2024-02-06
ยโสธร,73.767253186823,2024-02-07
ยโสธร,84.05427930633252,2024-02-08
ยโสธร,34.44173825769258,2024-02-09
ยโสธร,16.8590762433971,2024-02-10
ยโสธร,35.036482618056134,2024-02-11
ยโสธร,31.673429930065957,2024-02-12
ยโสธร,40.58374719998363,2024-02-13
ยโสธร,47.798809508228246,2024-02-14
ยโสธร,51.10584554877185,2024-02-15
ยโสธร,34.06004171111077,2024-02-16
ยโสธร,41.847297007793046,2024-02-17
ยโสธร,61.00929348354306,2024-02-18
ยโสธร,61.88065642438484,2024-02-19
ยโสธร,48.9678319542079,2024-02-20
ยโสธร,48.533055350608514,2024-02-21
ยโสธร,54.08656118894908,2024-02-22
ยโสธร,59.296729036245274,2024-02-23
ยโสธร,45.95971259678491,2024-02-24
ยโสธร,30.943498951974995,2024-02-25
ยโสธร,32.612158526314516,2024-02-26
ยโสธร,31.020584817556887,2024-02-27
ยโสธร,25.533950265497108,2024-02-28
ยโสธร,63.3549452024831,2024-02-29
ระนอง,20.771220676726465,2024-01-29
ระนอง,21.579134284822743,2024-01-30
ระนอง,18.59885841424172,2024-01-31
ระนอง,19.959193421163107,2024-02-01
ระนอง,22.17215918080008,2024-02-02
ระนอง,20.712756850612536,2024-02-03
ระนอง,23.95351345958854,2024-02-04
ระนอง,30.37713518916178,2024-02-05
ระนอง,28.472536498339636,2024-02-06
ระนอง,21.634848435023155,2024-02-07
ระนอง,21.459265815006855,2024-02-08
ระนอง,22.56728374838823,2024-02-09
ระนอง,20.29630037587351,2024-02-10
ระนอง,21.254289986094605,2024-02-11
ระนอง,25.097597129317464,2024-02-12
ระนอง,20.531678026101886,2024-02-13
ระนอง,24.355127341912826,2024-02-14
ระนอง,22.83544818332398,2024-02-15
ระนอง,22.63160101254964,2024-02-16
ระนอง,22.469047952797208,2024-02-17
ระนอง,19.76424622135012,2024-02-18
ระนอง,17.942451836794177,2024-02-19
ระนอง,14.538188613534656,2024-02-20
ระนอง,15.599533590818472,2024-02-21
ระนอง,18.571879042242895,2024-02-22
ระนอง,15.955749434581584,2024-02-23
ระนอง,14.379135328331806,2024-02-24
ระนอง,17.57010171948823,2024-02-25
ระนอง,22.16466194646548,2024-02-26
ระนอง,18.81756093367588,2024-02-27
ระนอง,20.88795684548603,2024-02-28
ระนอง,20.847931554080876,2024-02-29
ระยอง,48.316910914569185,2024-01-29
ระยอง,49.61942056261391,2024-01-30
ระยอง,45.80744849476792,2024-01-31
ระยอง,31.199633943278787,2024-02-01
ระยอง,18.425796656331027,2024-02-02
ระยอง,20.926661302992944,2024-02-03
ระยอง,20.533073904445757,2024-02-04
ระยอง,18.822876198972054,2024-02-05
ระยอง,20.855138687477492,2024-02-06
ระยอง,18.612218218603758,2024-02-07
ระยอง,18.68584650285981,2024-02-08
ระยอง,18.190626628583836,2024-02-09
ระยอง,28.88734606574848,2024-02-10
ระยอง,31.32053078437581,2024-02-11
ระยอง,47.89800464267823,2024-02-12
ระยอง,56.41122595392471,2024-02-13
ระยอง,67.83711276815559,2024-02-14
ระยอง,49.394820021152434,2024-02-15
ระยอง,24.58097054200002,2024-02-16
ระยอง,18.30279359805834,2024-02-17
ระยอง,14.402190391324268,2024-02-18
ระยอง,14.389185623032606,2024-02-19
ระยอง,12.271425079950216,2024-02-20
ระยอง,14.926897785854186,2024-02-21
ระยอง,11.907759675978074,2024-02-22
ระยอง,12.444682098635086,2024-02-23
ระยอง,16.156002471603774,2024-02-24
ระยอง,15.802653418009669,2024-02-25
ระยอง,23.03679511593007,2024-02-26
ระยอง,32.06399175689729,2024-02-27
ระยอง,24.71369790535797,2024-02-28
ระยอง,11.131753800646504,2024-02-29
ลำปาง,27.04169832142249,2024-01-29
ลำปาง,25.068861923139767,2024-01-30
ลำปาง,15.532920024677336,2024-01-31
ลำปาง,13.195485705468082,2024-02-01
ลำปาง,17.855090724425054,2024-02-02
ลำปาง,27.173831849079622,2024-02-03
ลำปาง,50.5869472893426,2024-02-04
ลำปาง,53.89035802810221,2024-02-05
ลำปาง,50.063970614494636,2024-02-06
ลำปาง,50.353179218330915,2024-02-07
ลำปาง,56.024022504723405,2024-02-08
ลำปาง,68.89039376005749,2024-02-09
ลำปาง,63.84310074430676,2024-02-10
ลำปาง,43.94579701834129,2024-02-11
ลำปาง,46.51790445551232,2024-02-12
ลำปาง,47.642411738933546,2024-02-13
ลำปาง,50.032261055360635,2024-02-14
ลำปาง,66.2878430931822,2024-02-15
ลำปาง,64.08341020855012,2024-02-16
ลำปาง,68.27127642696658,2024-02-17
ลำปาง,50.25439028870717,2024-02-18
ลำปาง,46.407545618043216,2024-02-19
ลำปาง,43.38467430100127,2024-02-20
ลำปาง,39.34225709859918,2024-02-21
ลำปาง,60.9179150540807,2024-02-22
ลำปาง,54.97970646102496,2024-02-23
ลำปาง,53.018681334372964,2024-02-24
ลำปาง,65.12633963506579,2024-02-25
ลำปาง,68.02116681262261,2024-02-26
ลำปาง,65.5902739956938,2024-02-27
ลำปาง,66.97566844878303,2024-02-28
ลำปาง,74.80998497786973,2024-02-29
ลำพูน,29.079830015068794,2024-01-29
ลำพูน,24.842912186083645,2024-01-30
ลำพูน,12.461427684732804,2024-01-31
ลำพูน,12.75793606431239,2024-02-01
ลำพูน,13.681923441234531,2024-02-02
ลำพูน,20.73974482144985,2024-02-03
ลำพูน,45.9694033473093,2024-02-04
ลำพูน,42.158966887245185,2024-02-05
ลำพูน,35.29795744379082,2024-02-06
ลำพูน,37.399433680303325,2024-02-07
ลำพูน,49.06586726456347,2024-02-08
ลำพูน,60.553367655077736,2024-02-09
ลำพูน,60.231627643742875,2024-02-10
ลำพูน,46.284712208681164,2024-02-11
ลำพูน,44.15125278995435,2024-02-12
ลำพูน,44.4170671678971,2024-02-13
ลำพูน,46.09577340757401,2024-02-14
ลำพูน,54.22030512997268,2024-02-15
ลำพูน,61.75559535429844,2024-02-16
ลำพูน,64.13896381080134,2024-02-17
ลำพูน,44.605934019531716,2024-02-18
ลำพูน,41.38484186362611,2024-02-19
ลำพูน,43.97213054920545,2024-02-20
ลำพูน,41.09599293866162,2024-02-21
ลำพูน,60.55351542973231,2024-02-22
ลำพูน,56.55812004921823,2024-02-23
ลำพูน,58.19258717407906,2024-02-24
ลำพูน,71.8738241831996,2024-02-25
ลำพูน,73.65993536358714,2024-02-26
ลำพูน,69.69926578341405,2024-02-27
ลำพูน,68.37360230010754,2024-02-28
ลำพูน,64.25139831592129,2024-02-29
สงขลา,19.61135273540355,2024-01-29
สงขลา,26.00399999789197,2024-01-30
สงขลา,23.092035793962886,2024-01-31
สงขลา,18.119895591678308,2024-02-01
สงขลา,23.721466932583027,2024-02-02
สงขลา,19.738976079202033,2024-02-03
สงขลา,22.760184391084586,2024-02-04
สงขลา,26.938272612027845,2024-02-05
สงขลา,36.191685063127046,2024-02-06
สงขลา,34.63124332226841,2024-02-07
สงขลา,29.12856412780522,2024-02-08
สงขลา,25.124045617552255,2024-02-09
สงขลา,23.410836532026735,2024-02-10
สงขลา,20.84830849931291,2024-02-11
สงขลา,36.82644823737184,2024-02-12
สงขลา,31.44008583676897,2024-02-13
สงขลา,34.51870945252355,2024-02-14
สงขลา,27.439006890561185,2024-02-15
สงขลา,24.452653636308757,2024-02-16
สงขลา,23.768710305429916,2024-02-17
สงขลา,21.311194192580743,2024-02-18
สงขลา,22.53527447064254,2024-02-19
สงขลา,15.56405575707425,2024-02-20
สงขลา,13.834091459489814,2024-02-21
สงขลา,15.351142337227394,2024-02-22
สงขลา,13.859902796935494,2024-02-23
สงขลา,15.696220537121107,2024-02-24
สงขลา,17.32962038459448,2024-02-25
สงขลา,24.210053076198527,2024-02-26
สงขลา,19.045018057468443,2024-02-27
สงขลา,19.920404974313968,2024-02-28
สงขลา,26.469075746240193,2024-02-29
กระบี่,21.11960871313796,2024-01-29
กระบี่,21.9007785877928,2024-01-30
กระบี่,21.375616629643115,2024-01-31
กระบี่,19.43162642792914,2024-02-01
กระบี่,20.85938126246958,2024-02-02
กระบี่,18.583012330562596,2024-02-03
กระบี่,21.7157558967345,2024-02-04
กระบี่,25.236163699840464,2024-02-05
กระบี่,23.68087664822278,2024-02-06
กระบี่,23.327077106445145,2024-02-07
กระบี่,21.825815673560566,2024-02-08
กระบี่,22.812893223267412,2024-02-09
กระบี่,20.961072186952656,2024-02-10
กระบี่,19.091911941555846,2024-02-11
กระบี่,23.877740282832512,2024-02-12
กระบี่,22.068494315242074,2024-02-13
กระบี่,24.443474034442886,2024-02-14
กระบี่,19.78374692864374,2024-02-15
กระบี่,19.532884506761132,2024-02-16
กระบี่,20.41072681752331,2024-02-17
กระบี่,19.646969125248017,2024-02-18
กระบี่,15.359862226630765,2024-02-19
กระบี่,14.912099979030184,2024-02-20
กระบี่,13.562735361612326,2024-02-21
กระบี่,12.986378926063859,2024-02-22
กระบี่,13.975201521539297,2024-02-23
กระบี่,12.24597169858725,2024-02-24
กระบี่,15.659126693707625,2024-02-25
กระบี่,20.728391094678557,2024-02-26
กระบี่,19.768637411176954,2024-02-27
กระบี่,18.41319526795271,2024-02-28
กระบี่,19.420369440900508,2024-02-29
ชลบุรี,47.24003966422369,2024-01-29
ชลบุรี,55.05779761910709,2024-01-30
ชลบุรี,59.55288730996873,2024-01-31
ชลบุรี,39.00692515409083,2024-02-01
ชลบุรี,20.642994630536528,2024-02-02
ชลบุรี,22.760008842872793,2024-02-03
ชลบุรี,22.53713584468733,2024-02-04
ชลบุรี,24.682910001803826,2024-02-05
ชลบุรี,23.04957697841493,2024-02-06
ชลบุรี,20.318234599725066,2024-02-07
ชลบุรี,19.981686060988466,2024-02-08
ชลบุรี,18.937851551261396,2024-02-09
ชลบุรี,33.319343045260254,2024-02-10
ชลบุรี,33.678033727872304,2024-02-11
ชลบุรี,48.61925553472873,2024-02-12
ชลบุรี,60.3455066846981,2024-02-13
ชลบุรี,75.03380689892188,2024-02-14
ชลบุรี,57.00419900188115,2024-02-15
ชลบุรี,29.194681908044934,2024-02-16
ชลบุรี,21.64272534699093,2024-02-17
ชลบุรี,15.717914923609168,2024-02-18
ชลบุรี,15.216123217122435,2024-02-19
ชลบุรี,13.576450824828951,2024-02-20
ชลบุรี,16.2078101739822,2024-02-21
ชลบุรี,12.514122742811802,2024-02-22
ชลบุรี,13.7141253493363,2024-02-23
ชลบุรี,16.911059718196604,2024-02-24
ชลบุรี,17.107886169581025,2024-02-25
ชลบุรี,24.245776395447635,2024-02-26
ชลบุรี,34.489614002288484,2024-02-27
ชลบุรี,24.937711812290488,2024-02-28
ชลบุรี,13.791832659662159,2024-02-29
ชัยนาท,43.60588555564496,2024-01-29
ชัยนาท,65.87687262086224,2024-01-30
ชัยนาท,54.39800086686077,2024-01-31
ชัยนาท,65.63052742960267,2024-02-01
ชัยนาท,49.63179133325627,2024-02-02
ชัยนาท,44.788457213818965,2024-02-03
ชัยนาท,39.281306883339425,2024-02-04
ชัยนาท,53.501631296854484,2024-02-05
ชัยนาท,63.790457272667766,2024-02-06
ชัยนาท,70.70919181207618,2024-02-07
ชัยนาท,83.50112328394204,2024-02-08
ชัยนาท,48.293883980436924,2024-02-09
ชัยนาท,43.02115081193197,2024-02-10
ชัยนาท,42.651554188686745,2024-02-11
ชัยนาท,59.34004282407516,2024-02-12
ชัยนาท,62.71676438792125,2024-02-13
ชัยนาท,75.40886386207676,2024-02-14
ชัยนาท,87.82342244477064,2024-02-15
ชัยนาท,77.04248905154131,2024-02-16
ชัยนาท,54.1092123415172,2024-02-17
ชัยนาท,33.36110926596472,2024-02-18
ชัยนาท,28.342811036233364,2024-02-19
ชัยนาท,23.60338743380038,2024-02-20
ชัยนาท,22.905148866533686,2024-02-21
ชัยนาท,25.93954979628925,2024-02-22
ชัยนาท,30.305729421300615,2024-02-23
ชัยนาท,33.166213853676766,2024-02-24
ชัยนาท,40.61798164636867,2024-02-25
ชัยนาท,45.675939663950615,2024-02-26
ชัยนาท,58.47406077376932,2024-02-27
ชัยนาท,57.40170499632355,2024-02-28
ชัยนาท,46.727806464852726,2024-02-29
นครปฐม,57.19813782335001,2024-01-29
นครปฐม,79.11841665811721,2024-01-30
นครปฐม,65.86417300218109,2024-01-31
นครปฐม,43.90619193178893,2024-02-01
นครปฐม,23.663403271125972,2024-02-02
นครปฐม,24.198392846985453,2024-02-03
นครปฐม,24.920653230673114,2024-02-04
นครปฐม,44.834756053491944,2024-02-05
นครปฐม,45.373250321347584,2024-02-06
นครปฐม,42.49255046524622,2024-02-07
นครปฐม,29.689833159635782,2024-02-08
นครปฐม,21.451718173835093,2024-02-09
นครปฐม,35.63049169624064,2024-02-10
นครปฐม,45.12489025377435,2024-02-11
นครปฐม,64.08122468974709,2024-02-12
นครปฐม,77.42115334546773,2024-02-13
นครปฐม,93.21252816818577,2024-02-14
นครปฐม,82.22108795254293,2024-02-15
นครปฐม,38.15029456888447,2024-02-16
นครปฐม,27.428261873135558,2024-02-17
นครปฐม,14.678081334660337,2024-02-18
นครปฐม,17.421575492679835,2024-02-19
นครปฐม,13.457093824841019,2024-02-20
