จังหวัด, PM2.5, วันที่
ตาก,73.31453178894634,2024-03-30
ตาก,84.73638218434179,2024-03-31
ตาก,87.17626750730687,2024-04-01
ตาก,88.45708985672054,2024-04-02
ตาก,92.37439736451556,2024-04-03
ตาก,86.2327739291298,2024-04-04
ตาก,88.13718507193866,2024-04-05
ตาก,87.39483342668542,2024-04-06
ตาก,83.959359572381,2024-04-07
ตาก,73.95171960679882,2024-04-08
ตาก,76.27340524065878,2024-04-09
ตาก,54.91578946348706,2024-04-10
ตาก,48.04319136537513,2024-04-11
ตาก,46.32459712864179,2024-04-12
ตาก,42.94974097730619,2024-04-13
ตาก,46.14570639553743,2024-04-14
ตาก,40.92132392715339,2024-04-15
ตาก,37.80172441682231,2024-04-16
ตาก,46.22849969058528,2024-04-17
ตาก,62.361851627106944,2024-04-18
ตาก,65.57719485304523,2024-04-19
ตาก,55.96207115448977,2024-04-20
ตาก,52.741389399315935,2024-04-21
ตาก,57.269157292832155,2024-04-22
ตาก,57.88751836033481,2024-04-23
ตาก,49.32418404366031,2024-04-24
ตาก,44.71459649278493,2024-04-25
ตาก,47.04866052000198,2024-04-26
ตาก,50.682815439902456,2024-04-27
ตาก,56.7403837784118,2024-04-28
ตาก,54.516820025142174,2024-04-29
ตาก,51.50494516343062,2024-04-30
เลย,48.44457441487055,2024-03-30
เลย,58.96133317923038,2024-03-31
เลย,78.04395664463362,2024-04-01
เลย,88.82579834894844,2024-04-02
เลย,94.02658103657808,2024-04-03
เลย,94.2087887277347,2024-04-04
เลย,97.57904051052866,2024-04-05
เลย,87.57146676443973,2024-04-06
เลย,87.96209462469227,2024-04-07
เลย,77.06589234790886,2024-04-08
เลย,76.18569783618838,2024-04-09
เลย,42.87356105437751,2024-04-10
เลย,43.42989202686642,2024-04-11
เลย,50.167889437177315,2024-04-12
เลย,46.89682290665259,2024-04-13
เลย,48.96313019860909,2024-04-14
เลย,41.882881668863035,2024-04-15
เลย,37.50326311274276,2024-04-16
เลย,43.08438947571483,2024-04-17
เลย,50.59158756656674,2024-04-18
