จังหวัด, PM2.5, วันที่
ตาก,10.957962901907747,2024-05-30
ตาก,13.949564794250682,2024-05-31
ตาก,10.58883849888445,2024-06-01
ตาก,7.924886668069465,2024-06-02
ตาก,8.297056947013733,2024-06-03
ตาก,10.416171377589617,2024-06-04
ตาก,9.130612804787122,2024-06-05
ตาก,8.765511359417832,2024-06-06
ตาก,9.144872371348761,2024-06-07
ตาก,12.093463299378872,2024-06-08
ตาก,12.978466675567228,2024-06-09
ตาก,11.69360659350145,2024-06-10
ตาก,8.847343062082382,2024-06-11
ตาก,8.993319612771929,2024-06-12
ตาก,9.454129113610842,2024-06-13
ตาก,9.307076165572461,2024-06-14
ตาก,9.902824702613188,2024-06-15
ตาก,10.486640465075013,2024-06-16
ตาก,12.445385372089813,2024-06-17
ตาก,9.859711020504257,2024-06-18
ตาก,12.193465037195327,2024-06-19
ตาก,10.262764693886497,2024-06-20
ตาก,10.170917613313012,2024-06-21
ตาก,10.153550551022215,2024-06-22
ตาก,10.038943772460053,2024-06-23
ตาก,8.928944623140616,2024-06-24
ตาก,7.390456001876494,2024-06-25
ตาก,7.972096398642746,2024-06-26
ตาก,8.995804280321533,2024-06-27
ตาก,9.362361321116653,2024-06-28
ตาก,8.954753847172043,2024-06-29
ตาก,7.816273987991999,2024-06-30
เลย,10.948720965111924,2024-05-30
เลย,15.76447010773383,2024-05-31
เลย,11.829336378788113,2024-06-01
เลย,8.75725499568862,2024-06-02
เลย,8.393383791001334,2024-06-03
เลย,10.01018975230365,2024-06-04
เลย,9.44603976973437,2024-06-05
เลย,8.692489486467391,2024-06-06
เลย,9.384102447308825,2024-06-07
เลย,11.232020428770644,2024-06-08
เลย,17.110005350203018,2024-06-09
เลย,12.299397649614273,2024-06-10
เลย,8.146482435111329,2024-06-11
เลย,9.92435172039799,2024-06-12
เลย,9.397339582468195,2024-06-13
เลย,9.978645132407932,2024-06-14
เลย,10.087599748747191,2024-06-15
เลย,11.699984755015493,2024-06-16
เลย,10.393573201308275,2024-06-17
เลย,10.502665662860942,2024-06-18
เลย,11.327044680019863,2024-06-19
เลย,11.138834720851387,2024-06-20
เลย,9.723775233618651,2024-06-21
เลย,10.467296300747295,2024-06-22
เลย,8.083795237404447,2024-06-23
เลย,7.74814694572687,2024-06-24
เลย,7.909963037811903,2024-06-25
เลย,7.5839538526251555,2024-06-26
เลย,8.44407462469368,2024-06-27
เลย,8.886128941982895,2024-06-28
เลย,8.740537895089394,2024-06-29
เลย,7.894324806307988,2024-06-30
ตรัง,12.847344901197731,2024-05-30
ตรัง,12.30835407790661,2024-05-31
ตรัง,11.265079194760375,2024-06-01
ตรัง,13.120182547320242,2024-06-02
ตรัง,15.38668341251883,2024-06-03
ตรัง,16.965048126166312,2024-06-04
ตรัง,16.747170022469053,2024-06-05
ตรัง,14.091134230583954,2024-06-06
ตรัง,15.278984732141208,2024-06-07
ตรัง,12.329317311759421,2024-06-08
ตรัง,14.432414113780979,2024-06-09
ตรัง,14.608234651776769,2024-06-10
ตรัง,15.712735085515492,2024-06-11
ตรัง,16.722306997675048,2024-06-12
ตรัง,15.722589084073348,2024-06-13
ตรัง,14.406601418765918,2024-06-14
ตรัง,16.013945074133296,2024-06-15
ตรัง,14.782642826161196,2024-06-16
ตรัง,12.27660646095366,2024-06-17
ตรัง,12.639944483368518,2024-06-18
ตรัง,12.545338334766083,2024-06-19
ตรัง,12.73859560193168,2024-06-20
ตรัง,11.967543912053701,2024-06-21
ตรัง,12.729701455200445,2024-06-22
ตรัง,13.46320862832419,2024-06-23
ตรัง,16.56433207241397,2024-06-24
ตรัง,15.68370790696387,2024-06-25
ตรัง,19.168786750404394,2024-06-26
ตรัง,19.80995167066932,2024-06-27
ตรัง,12.803466654178958,2024-06-28
ตรัง,11.643639830049276,2024-06-29
ตรัง,7.521807620889956,2024-06-30
ตราด,16.862176936418795,2024-05-30
ตราด,8.827125262919724,2024-05-31
