จังหวัด, PM2.5, วันที่
ยะลา,9.617140077123027,2024-10-12
ยะลา,9.501072560621814,2024-10-13
ยะลา,10.243666906399474,2024-10-14
ยะลา,10.507604318701933,2024-10-15
ยะลา,11.663054770416185,2024-10-16
ยะลา,9.112962639226293,2024-10-17
ยะลา,8.629063581146394,2024-10-18
ยะลา,7.693478561328388,2024-10-19
ยะลา,9.277893580494263,2024-10-20
ยะลา,10.507794914855639,2024-10-21
ยะลา,13.078371189371888,2024-10-22
ยะลา,11.974928997094562,2024-10-23
ยะลา,10.782186044405492,2024-10-24
ยะลา,11.729201366408295,2024-10-25
ยะลา,11.325575988090765,2024-10-26
ยะลา,11.521070034612586,2024-10-27
ยะลา,11.048817201796298,2024-10-28
ยะลา,14.18461727030699,2024-10-29
ยะลา,17.809685435913963,2024-10-30
ยะลา,17.280506817001967,2024-10-31
สตูล,9.4387788110645,2024-09-30
สตูล,8.58299273707291,2024-10-01
สตูล,8.703433514725303,2024-10-02
สตูล,8.301416370148594,2024-10-03
สตูล,7.8947455050582205,2024-10-04
สตูล,10.022133607494807,2024-10-05
สตูล,13.411873473651129,2024-10-06
สตูล,12.705046406066666,2024-10-07
สตูล,12.562928470027545,2024-10-08
สตูล,11.076625406824958,2024-10-09
สตูล,11.013738891189437,2024-10-10
สตูล,8.89748777054265,2024-10-11
สตูล,9.595179352846898,2024-10-12
สตูล,8.993904992581829,2024-10-13
สตูล,9.558412428678702,2024-10-14
สตูล,10.272873985771351,2024-10-15
สตูล,12.64867649918188,2024-10-16
สตูล,9.772664556869321,2024-10-17
สตูล,10.500630653749335,2024-10-18
สตูล,7.638794846258836,2024-10-19
สตูล,9.98301782763549,2024-10-20
สตูล,11.647375209788073,2024-10-21
สตูล,13.792225060981236,2024-10-22
สตูล,13.087419900442608,2024-10-23
สตูล,10.44551720512976,2024-10-24
สตูล,10.95025141773988,2024-10-25
สตูล,11.64852236323394,2024-10-26
สตูล,10.671089837205386,2024-10-27
สตูล,12.755805402127212,2024-10-28
สตูล,12.473235382559636,2024-10-29
สตูล,15.538906817863356,2024-10-30
สตูล,16.20669256631086,2024-10-31
แพร่,11.98516305037961,2024-09-30
แพร่,10.042030673249482,2024-10-01
แพร่,8.58534904996818,2024-10-02
แพร่,8.419173514956878,2024-10-03
แพร่,11.599072289090158,2024-10-04
แพร่,12.11646622683573,2024-10-05
แพร่,16.609389609089053,2024-10-06
แพร่,23.94801234947963,2024-10-07
แพร่,23.377573781247722,2024-10-08
แพร่,22.417972330277966,2024-10-09
แพร่,23.58456979354247,2024-10-10
แพร่,28.658608412561914,2024-10-11
แพร่,29.094332267599544,2024-10-12
แพร่,26.354723884728486,2024-10-13
แพร่,22.387117564961915,2024-10-14
แพร่,20.65163410962938,2024-10-15
แพร่,16.566312695364594,2024-10-16
แพร่,15.62296159170626,2024-10-17
แพร่,15.652614569111385,2024-10-18
แพร่,15.711421092932035,2024-10-19
แพร่,8.47072571877595,2024-10-20
แพร่,8.896377963278843,2024-10-21
แพร่,8.428571697042809,2024-10-22
แพร่,10.76172861759373,2024-10-23
แพร่,14.005106576463435,2024-10-24
แพร่,16.976466610598436,2024-10-25
แพร่,18.462152424817,2024-10-26
แพร่,16.982749461516065,2024-10-27
แพร่,18.46719619013624,2024-10-28
แพร่,14.765455455985528,2024-10-29
แพร่,13.74147889921168,2024-10-30
แพร่,18.507627450073564,2024-10-31
ชุมพร,13.084977099726359,2024-09-30
ชุมพร,12.933975958280133,2024-10-01
ชุมพร,13.543844948413028,2024-10-02
ชุมพร,12.0908629019632,2024-10-03
ชุมพร,12.133966290791355,2024-10-04
ชุมพร,11.072137854056976,2024-10-05
ชุมพร,10.438541708652096,2024-10-06
ชุมพร,9.094738148379621,2024-10-07
ชุมพร,9.359608799081743,2024-10-08
ชุมพร,9.890910910782397,2024-10-09
ชุมพร,12.491605355698916,2024-10-10
ชุมพร,10.112300821238177,2024-10-11
ชุมพร,9.552603043785036,2024-10-12
ชุมพร,8.654457324852714,2024-10-13
ชุมพร,9.086165851667577,2024-10-14
ชุมพร,9.696304633748973,2024-10-15
ชุมพร,10.97858664931107,2024-10-16
ชุมพร,11.251561110584948,2024-10-17
ชุมพร,11.505891965755486,2024-10-18
ชุมพร,11.135719685134687,2024-10-19
ชุมพร,13.639791294213746,2024-10-20
ชุมพร,14.719763767326425,2024-10-21
ชุมพร,13.891081292528893,2024-10-22
ชุมพร,17.286716429331904,2024-10-23
ชุมพร,18.525213217170855,2024-10-24
ชุมพร,13.501686869762228,2024-10-25
ชุมพร,9.671017312720526,2024-10-26
ชุมพร,8.181864237214056,2024-10-27
ชุมพร,9.740724933874784,2024-10-28
ชุมพร,12.704495141361557,2024-10-29
ชุมพร,14.243330456309405,2024-10-30
ชุมพร,12.641373919960039,2024-10-31
พะเยา,15.039244374803705,2024-09-30
พะเยา,13.588408223424922,2024-10-01
พะเยา,12.316066680939382,2024-10-02
พะเยา,11.515107843520916,2024-10-03
พะเยา,16.63859129481566,2024-10-04
พะเยา,16.32199645291386,2024-10-05
พะเยา,17.987562000488083,2024-10-06
พะเยา,23.922167336691572,2024-10-07
พะเยา,25.495772232615867,2024-10-08
พะเยา,26.45924355559645,2024-10-09
พะเยา,29.372611228630348,2024-10-10
พะเยา,34.236227168355846,2024-10-11
พะเยา,33.80173074331644,2024-10-12
พะเยา,30.200911627170726,2024-10-13
พะเยา,27.16246852964657,2024-10-14
พะเยา,24.026634417365102,2024-10-15
พะเยา,22.386005677856115,2024-10-16
พะเยา,18.9941270649892,2024-10-17
พะเยา,21.75961108641692,2024-10-18
พะเยา,21.99943516454285,2024-10-19
พะเยา,13.075950309608018,2024-10-20
พะเยา,11.834818434693751,2024-10-21
พะเยา,11.289244536694168,2024-10-22
พะเยา,12.972152368699101,2024-10-23
พะเยา,17.686368978615267,2024-10-24
พะเยา,19.644872902720774,2024-10-25
พะเยา,19.178836104786896,2024-10-26
พะเยา,21.84083897075067,2024-10-27
พะเยา,24.28377500908919,2024-10-28
พะเยา,21.58512513765749,2024-10-29
พะเยา,20.7553837766701,2024-10-30
พะเยา,26.541843558442096,2024-10-31
พังงา,12.821109612939278,2024-09-30
พังงา,12.162998106446281,2024-10-01
พังงา,12.545033195306637,2024-10-02
พังงา,11.486825834935834,2024-10-03
พังงา,10.653112228924837,2024-10-04
พังงา,10.41754456772152,2024-10-05
พังงา,11.107646328869299,2024-10-06
พังงา,12.723029063654081,2024-10-07
พังงา,13.136564634599297,2024-10-08
พังงา,12.415727254830005,2024-10-09
พังงา,13.00510863378715,2024-10-10
พังงา,11.925611374304161,2024-10-11
พังงา,10.451190884371965,2024-10-12
พังงา,9.860086079966536,2024-10-13
พังงา,11.057931365790216,2024-10-14
พังงา,12.365515181473516,2024-10-15
พังงา,13.26006127120071,2024-10-16
พังงา,12.735058756022154,2024-10-17
พังงา,12.091700366323256,2024-10-18
พังงา,11.398353642185238,2024-10-19
พังงา,10.308954564156117,2024-10-20
พังงา,13.610637473449518,2024-10-21
พังงา,15.782988060370778,2024-10-22
พังงา,16.55319223603527,2024-10-23
พังงา,17.531234015906662,2024-10-24
พังงา,14.295477703856529,2024-10-25
พังงา,11.66113762030518,2024-10-26
พังงา,11.489970104514596,2024-10-27
พังงา,12.188171602344614,2024-10-28
พังงา,12.917519062582848,2024-10-29
พังงา,13.492283988041072,2024-10-30
พังงา,15.77041658921686,2024-10-31
ยโสธร,15.347558224109763,2024-09-30
ยโสธร,10.780650080558834,2024-10-01
ยโสธร,8.452075716807188,2024-10-02
ยโสธร,16.116311144703396,2024-10-03
ยโสธร,28.22953551511798,2024-10-04
ยโสธร,37.91505416258889,2024-10-05
ยโสธร,38.65650039026009,2024-10-06
ยโสธร,33.75365453436112,2024-10-07
ยโสธร,23.491443754589802,2024-10-08
ยโสธร,37.45032046538283,2024-10-09
ยโสธร,42.285448732271135,2024-10-10
ยโสธร,34.931819708067614,2024-10-11
ยโสธร,23.86257352667377,2024-10-12
ยโสธร,19.669106226234355,2024-10-13
ยโสธร,25.124054497760948,2024-10-14
ยโสธร,20.943743331259142,2024-10-15
ยโสธร,20.533119500711532,2024-10-16
ยโสธร,22.208671486564,2024-10-17
ยโสธร,18.899435147142672,2024-10-18
ยโสธร,16.5899055138295,2024-10-19
ยโสธร,16.748458675626736,2024-10-20
ยโสธร,13.190133446383605,2024-10-21
ยโสธร,11.03851480875009,2024-10-22
ยโสธร,23.689569837164708,2024-10-23
ยโสธร,29.36265282719024,2024-10-24
ยโสธร,36.48790435430751,2024-10-25
ยโสธร,41.385635225624775,2024-10-26
ยโสธร,36.22984994373771,2024-10-27
ยโสธร,16.454821783467743,2024-10-28
ยโสธร,17.52834416801659,2024-10-29
ยโสธร,22.34439372927316,2024-10-30
ยโสธร,18.830165580902705,2024-10-31
ระนอง,13.496098068826349,2024-09-30
ระนอง,12.996566376981793,2024-10-01
ระนอง,14.58101918062304,2024-10-02
ระนอง,12.233345510579001,2024-10-03
ระนอง,12.196715853683271,2024-10-04
ระนอง,11.060427313996223,2024-10-05
ระนอง,10.69192480270218,2024-10-06
ระนอง,9.753791116297963,2024-10-07
ระนอง,9.719141760173859,2024-10-08
ระนอง,10.04838541156477,2024-10-09
ระนอง,12.33309697285302,2024-10-10
ระนอง,10.578940704276867,2024-10-11
ระนอง,10.093361960357662,2024-10-12
ระนอง,8.501911153968466,2024-10-13
ระนอง,9.795403830018628,2024-10-14
ระนอง,10.789147772202261,2024-10-15
ระนอง,12.650239798356862,2024-10-16
ระนอง,12.160430135060242,2024-10-17
ระนอง,12.353879400282125,2024-10-18
ระนอง,11.781572788529903,2024-10-19
ระนอง,13.552992766528206,2024-10-20
ระนอง,15.8593839117841,2024-10-21
ระนอง,15.253822676253703,2024-10-22
ระนอง,18.682762432043255,2024-10-23
ระนอง,19.06299609554,2024-10-24
ระนอง,13.676798135662937,2024-10-25
ระนอง,9.7437408316743,2024-10-26
ระนอง,8.82548840005474,2024-10-27
ระนอง,9.616553195281066,2024-10-28
ระนอง,13.807628854530966,2024-10-29
ระนอง,15.909178303136304,2024-10-30
ระนอง,13.556361137167405,2024-10-31
ระยอง,10.852795351871071,2024-09-30
ระยอง,10.740092922295368,2024-10-01
ระยอง,9.259311492796087,2024-10-02
ระยอง,9.010458636692434,2024-10-03
ระยอง,10.5006703290778,2024-10-04
ระยอง,14.460548982795368,2024-10-05
ระยอง,16.24820380325326,2024-10-06
ระยอง,19.488281833701876,2024-10-07
ระยอง,21.920185893540317,2024-10-08
ระยอง,13.014265191851905,2024-10-09
ระยอง,12.505348634295022,2024-10-10
ระยอง,12.619096463629813,2024-10-11
ระยอง,21.49221428187692,2024-10-12
ระยอง,15.071267433598917,2024-10-13
ระยอง,21.789541531631087,2024-10-14
ระยอง,21.60188853493111,2024-10-15
ระยอง,17.695486492116913,2024-10-16
ระยอง,17.29483596584008,2024-10-17
ระยอง,12.555797956774553,2024-10-18
ระยอง,13.411603500205388,2024-10-19
ระยอง,7.729630967210892,2024-10-20
ระยอง,11.93700104854027,2024-10-21
ระยอง,18.03021650769476,2024-10-22
ระยอง,19.464956516564804,2024-10-23
ระยอง,25.633711945122545,2024-10-24
ระยอง,32.87039162500129,2024-10-25
ระยอง,19.836597406662094,2024-10-26
ระยอง,12.310791445698033,2024-10-27
ระยอง,11.744888427040577,2024-10-28
ระยอง,14.354706360483402,2024-10-29
ระยอง,16.104398658941495,2024-10-30
ระยอง,28.313917027260686,2024-10-31
ลำปาง,11.33500902694686,2024-09-30
ลำปาง,10.10224380237999,2024-10-01
ลำปาง,7.8737027239625865,2024-10-02
ลำปาง,7.93793183561248,2024-10-03
ลำปาง,10.708092574649376,2024-10-04
ลำปาง,10.798857009599457,2024-10-05
ลำปาง,15.79947161224648,2024-10-06
ลำปาง,22.226502948542862,2024-10-07
ลำปาง,22.32330011152078,2024-10-08
ลำปาง,21.124256363253206,2024-10-09
ลำปาง,22.708857239201773,2024-10-10
ลำปาง,28.185640407465566,2024-10-11
ลำปาง,28.979964456270935,2024-10-12
ลำปาง,26.487295380043893,2024-10-13
ลำปาง,21.771362473181238,2024-10-14
ลำปาง,20.78845197005585,2024-10-15
ลำปาง,17.51041740902791,2024-10-16
ลำปาง,15.269531916019847,2024-10-17
ลำปาง,16.2215924503756,2024-10-18
ลำปาง,15.645543758518663,2024-10-19
ลำปาง,8.073733716017921,2024-10-20
ลำปาง,8.668281900746118,2024-10-21
ลำปาง,8.36108235498559,2024-10-22
ลำปาง,10.072631467290487,2024-10-23
ลำปาง,13.163162784661335,2024-10-24
ลำปาง,16.410068897119643,2024-10-25
ลำปาง,16.99838688589992,2024-10-26
ลำปาง,16.53669857815578,2024-10-27
ลำปาง,19.739912947441418,2024-10-28
ลำปาง,16.727508583862658,2024-10-29
ลำปาง,14.727418799059112,2024-10-30
ลำปาง,20.729107463872744,2024-10-31
ลำพูน,13.823944925437567,2024-09-30
ลำพูน,12.276557712342923,2024-10-01
ลำพูน,8.622124754738365,2024-10-02
ลำพูน,7.922300581600865,2024-10-03
ลำพูน,9.967584200257779,2024-10-04
ลำพูน,11.334534436742116,2024-10-05
ลำพูน,17.812419756663324,2024-10-06
ลำพูน,22.948766822917698,2024-10-07
ลำพูน,25.06737939532022,2024-10-08
ลำพูน,22.439374196288497,2024-10-09
ลำพูน,24.581947496950534,2024-10-10
ลำพูน,29.06444184148839,2024-10-11
ลำพูน,31.256174921324046,2024-10-12
ลำพูน,28.957049884465473,2024-10-13
ลำพูน,23.13535026670884,2024-10-14
ลำพูน,22.218552928383904,2024-10-15
ลำพูน,21.656941301039367,2024-10-16
ลำพูน,18.263369289512237,2024-10-17
ลำพูน,18.42784916596976,2024-10-18
ลำพูน,16.578888840197894,2024-10-19
ลำพูน,8.758358345015962,2024-10-20
ลำพูน,9.178589053623863,2024-10-21
ลำพูน,8.927299037069597,2024-10-22
ลำพูน,10.84648209216242,2024-10-23
ลำพูน,16.292882731512933,2024-10-24
ลำพูน,20.215176546191763,2024-10-25
ลำพูน,19.711780482476833,2024-10-26
ลำพูน,18.038815671252333,2024-10-27
ลำพูน,22.472883216833655,2024-10-28
ลำพูน,20.804000591614024,2024-10-29
ลำพูน,19.147064379595918,2024-10-30
ลำพูน,26.32514233582813,2024-10-31
สงขลา,9.675445523699045,2024-09-30
สงขลา,9.534373769023379,2024-10-01
สงขลา,9.050668794627393,2024-10-02
สงขลา,8.633029578101837,2024-10-03
สงขลา,8.478782743069978,2024-10-04
สงขลา,9.97852742595623,2024-10-05
สงขลา,13.398881300615855,2024-10-06
สงขลา,13.163342079399651,2024-10-07
สงขลา,12.4454254895534,2024-10-08
สงขลา,11.43754640118587,2024-10-09
สงขลา,10.175869835291017,2024-10-10
สงขลา,9.590184197365712,2024-10-11
สงขลา,9.706179591068938,2024-10-12
สงขลา,9.55918322184555,2024-10-13
สงขลา,10.097085756737828,2024-10-14
สงขลา,10.425647934693854,2024-10-15
สงขลา,11.706182649510273,2024-10-16
สงขลา,10.062635595106002,2024-10-17
สงขลา,10.498572020766236,2024-10-18
สงขลา,8.64874242511246,2024-10-19
สงขลา,9.814961674441165,2024-10-20
สงขลา,11.20966828099433,2024-10-21
สงขลา,13.201220579504003,2024-10-22
สงขลา,12.556797047604885,2024-10-23
สงขลา,10.493819474499832,2024-10-24
สงขลา,11.825646362682793,2024-10-25
สงขลา,11.839478451187743,2024-10-26
สงขลา,11.426507771430204,2024-10-27
สงขลา,12.261522171923518,2024-10-28
สงขลา,12.412528890381756,2024-10-29
สงขลา,16.050677764520312,2024-10-30
สงขลา,16.50058358750529,2024-10-31
กระบี่,10.45673687589387,2024-09-30
กระบี่,10.604430578905315,2024-10-01
กระบี่,9.896991437890183,2024-10-02
กระบี่,10.10421917801879,2024-10-03
กระบี่,9.34649030908395,2024-10-04
กระบี่,8.820207507557155,2024-10-05
กระบี่,10.256326361013597,2024-10-06
กระบี่,12.189023963982132,2024-10-07
กระบี่,12.829218558649718,2024-10-08
กระบี่,11.083494395312886,2024-10-09
กระบี่,11.18746868023932,2024-10-10
กระบี่,11.240341255573176,2024-10-11
กระบี่,9.362474705929584,2024-10-12
กระบี่,9.004927855604969,2024-10-13
กระบี่,10.680041789181352,2024-10-14
กระบี่,12.25179155683715,2024-10-15
กระบี่,13.89169910973534,2024-10-16
กระบี่,13.174390378449685,2024-10-17
กระบี่,11.441112634490995,2024-10-18
กระบี่,10.372729118079018,2024-10-19
กระบี่,8.637001135254364,2024-10-20
กระบี่,11.90429030320388,2024-10-21
กระบี่,14.549494182323965,2024-10-22
กระบี่,13.059965094916313,2024-10-23
กระบี่,13.811383685119884,2024-10-24
กระบี่,13.574143663907265,2024-10-25
กระบี่,11.300302798559258,2024-10-26
กระบี่,10.551558474181862,2024-10-27
กระบี่,12.031680520226764,2024-10-28
กระบี่,12.18974955610847,2024-10-29
กระบี่,13.138129385632595,2024-10-30
กระบี่,17.255571075436563,2024-10-31
ชลบุรี,11.586888633288648,2024-09-30
ชลบุรี,12.114923453868995,2024-10-01
ชลบุรี,10.007330504449039,2024-10-02
ชลบุรี,10.509052389196986,2024-10-03
ชลบุรี,10.617208010906404,2024-10-04
ชลบุรี,17.17013585419421,2024-10-05
ชลบุรี,19.244701250417084,2024-10-06
ชลบุรี,23.882996432812266,2024-10-07
ชลบุรี,27.153737144394494,2024-10-08
ชลบุรี,12.716605414180558,2024-10-09
ชลบุรี,15.332516273119012,2024-10-10
ชลบุรี,15.690757980534894,2024-10-11
ชลบุรี,25.416361792302162,2024-10-12
ชลบุรี,15.016575831023673,2024-10-13
ชลบุรี,20.872733048833545,2024-10-14
ชลบุรี,23.467789101168684,2024-10-15
ชลบุรี,20.10141951026138,2024-10-16
ชลบุรี,21.913882712756507,2024-10-17
ชลบุรี,17.72843686836485,2024-10-18
ชลบุรี,18.06025964983422,2024-10-19
ชลบุรี,9.430628961663666,2024-10-20
ชลบุรี,15.701597516093186,2024-10-21
ชลบุรี,21.798564505495335,2024-10-22
ชลบุรี,18.57421721027607,2024-10-23
ชลบุรี,23.787785618457338,2024-10-24
ชลบุรี,38.31165840214074,2024-10-25
ชลบุรี,24.402286297777316,2024-10-26
ชลบุรี,15.00926801544279,2024-10-27
ชลบุรี,13.826956437739899,2024-10-28
ชลบุรี,18.770450067410597,2024-10-29
ชลบุรี,21.370365829589154,2024-10-30
ชลบุรี,32.87829866846174,2024-10-31
ชัยนาท,15.706198829857716,2024-09-30
ชัยนาท,20.243598398320497,2024-10-01
ชัยนาท,18.10207121632053,2024-10-02
ชัยนาท,14.736131424539485,2024-10-03
ชัยนาท,14.119166803453032,2024-10-04
ชัยนาท,25.631948226904612,2024-10-05
ชัยนาท,33.78864079110817,2024-10-06
ชัยนาท,35.589686384956615,2024-10-07
ชัยนาท,34.21378824010348,2024-10-08
ชัยนาท,25.190958661975454,2024-10-09
ชัยนาท,35.502355758513694,2024-10-10
ชัยนาท,33.859531096868295,2024-10-11
ชัยนาท,34.950968331082336,2024-10-12
ชัยนาท,22.743276512397323,2024-10-13
ชัยนาท,24.68349766847357,2024-10-14
ชัยนาท,34.20267293370806,2024-10-15
ชัยนาท,35.11733267086353,2024-10-16
ชัยนาท,26.529298035105022,2024-10-17
ชัยนาท,21.704870372214366,2024-10-18
ชัยนาท,14.317771763352157,2024-10-19
ชัยนาท,12.470052295333629,2024-10-20
ชัยนาท,16.30413223451159,2024-10-21
ชัยนาท,17.370008280768722,2024-10-22
ชัยนาท,13.883183839566511,2024-10-23
ชัยนาท,23.499693915937947,2024-10-24
ชัยนาท,31.342286184986964,2024-10-25
ชัยนาท,27.205315779739006,2024-10-26
ชัยนาท,21.99072763418416,2024-10-27
ชัยนาท,25.36931565024756,2024-10-28
ชัยนาท,29.517153879933986,2024-10-29
ชัยนาท,27.988399348315113,2024-10-30
ชัยนาท,17.98579761874922,2024-10-31
นครปฐม,12.768343327059261,2024-09-30
นครปฐม,15.216611135442959,2024-10-01
นครปฐม,14.785658323778051,2024-10-02
นครปฐม,13.919738875830312,2024-10-03
นครปฐม,14.777189064094774,2024-10-04
นครปฐม,31.791975928682344,2024-10-05
นครปฐม,34.79635233172772,2024-10-06
นครปฐม,35.21271510702656,2024-10-07
นครปฐม,43.86333909515432,2024-10-08
นครปฐม,19.663044804983972,2024-10-09
นครปฐม,28.637306440488103,2024-10-10
นครปฐม,23.47129210028305,2024-10-11
นครปฐม,35.11936643517811,2024-10-12
นครปฐม,17.4099875426169,2024-10-13
นครปฐม,22.34466946001442,2024-10-14
นครปฐม,30.142242619284158,2024-10-15
นครปฐม,30.8160611026781,2024-10-16
นครปฐม,35.70919100464488,2024-10-17
นครปฐม,21.481061802053468,2024-10-18
นครปฐม,21.819013261797615,2024-10-19
นครปฐม,10.739983494186728,2024-10-20
นครปฐม,18.705946580564415,2024-10-21
นครปฐม,28.0867969537166,2024-10-22
