จังหวัด, PM2.5, วันที่
สตูล,20.699552714812178,2024-01-12
สตูล,19.455477759568375,2024-01-13
สตูล,21.489419295509972,2024-01-14
สตูล,21.90774817644663,2024-01-15
สตูล,19.799113297354534,2024-01-16
สตูล,25.047376663899747,2024-01-17
สตูล,20.242845016463544,2024-01-18
สตูล,20.16748060086499,2024-01-19
สตูล,23.567923008296212,2024-01-20
สตูล,23.697327099271515,2024-01-21
สตูล,22.025182297713172,2024-01-22
สตูล,16.580266729932337,2024-01-23
สตูล,17.073825373731264,2024-01-24
สตูล,13.273385703558924,2024-01-25
สตูล,17.82177480588878,2024-01-26
สตูล,19.011665683668856,2024-01-27
สตูล,19.65032608733003,2024-01-28
สตูล,18.298849111526035,2024-01-29
สตูล,19.890167887467985,2024-01-30
สตูล,17.836292124475275,2024-01-31
แพร่,28.794403800874914,2024-01-01
แพร่,20.43537506009133,2024-01-02
แพร่,23.50255687641416,2024-01-03
แพร่,22.749809430294974,2024-01-04
แพร่,21.605324169632873,2024-01-05
แพร่,24.17708816078554,2024-01-06
แพร่,30.528877027298396,2024-01-07
แพร่,35.94193311332456,2024-01-08
แพร่,38.169055990766076,2024-01-09
แพร่,45.14641607352316,2024-01-10
แพร่,57.43147852168772,2024-01-11
แพร่,55.7898165880731,2024-01-12
แพร่,55.798442953309475,2024-01-13
แพร่,37.297906186219414,2024-01-14
แพร่,27.224365963702162,2024-01-15
แพร่,21.55138283222307,2024-01-16
แพร่,21.516118209360602,2024-01-17
แพร่,27.34442692528468,2024-01-18
แพร่,27.78802703044667,2024-01-19
แพร่,26.29734250214426,2024-01-20
แพร่,26.852682328136726,2024-01-21
แพร่,43.49258613367394,2024-01-22
แพร่,50.77535700617797,2024-01-23
แพร่,45.496647028030985,2024-01-24
แพร่,40.79450725654388,2024-01-25
แพร่,39.693309031932856,2024-01-26
แพร่,29.397329483519723,2024-01-27
แพร่,28.518386853898605,2024-01-28
แพร่,22.52770742782346,2024-01-29
